3.382513221640547907e-01,7.010328127395956677e-02,1.722306710198323820e+00,1.451145969015120496e+00,6.592924420578878397e+00,5.058008221515205571e-01,4.530540475610610684e+00
4.662579400004556618e+00,2.622591973406688481e+00,1.636128295543400446e+00,5.549538290511636385e-01,1.687096739934538028e-02,2.764022003122038745e-02,6.229581685546403236e+00
1.150232466867769435e-02,7.125418918483493735e-01,9.570230779165398438e-01,1.800626691533250279e+00,5.697142342667421921e+00,9.721391514169001047e-01,1.764941519700796269e+00
4.015633750216148989e+00,9.605437561976439831e-01,8.621524873242517040e-02,1.324837467239474154e-01,4.407891138944221687e+00,4.180637342958926972e+00,1.339014186069848567e+00
2.838439590711150928e-01,2.140765328559900649e+00,1.330256371691347084e-01,8.499166244838648465e-01,7.806091321348267442e-01,2.474988232967765711e+00,4.672180859591090196e-01
5.979164885090193504e-01,1.322747419864479801e-01,1.821000844657575113e-01,7.774787553673733198e-01,1.452037018929840384e+00,4.093377125112501735e-01,1.528158643013323603e+00
4.878137368186225231e+00,2.402583462272762205e+00,7.214695609317401948e-01,2.580088763599797996e+00,2.513218090750714007e-01,2.051434440739028364e+00,7.607003270968912823e+00
1.735026789379682466e+00,6.199700711472136971e-01,4.749285959767187926e+00,3.563052372871550855e+00,2.651788518499307745e+00,1.155689729750457584e+00,1.239120649102994909e+00
5.972465354124123493e-01,1.334562120954456144e-01,5.986101862178744293e-01,2.482209316924310905e+00,1.814394542848511982e+00,1.281136661166415724e-01,1.797197629556382070e+00
6.389939560394128915e-01,2.952492424139404825e+00,2.526218416918962206e-01,6.526033423075467965e+00,6.273841070690179933e+00,2.082136302306398346e+00,1.964611471274250176e+00
9.710843153198780442e-01,5.225837323523048195e-01,3.159011707574670869e+00,1.016833978602943889e+00,2.512628033177233711e+00,2.589891558027237028e+00,8.489660438591400959e-01
7.360598193049601168e-01,8.373899605418945180e-01,2.452017057598743666e+00,5.580910592834338324e-01,1.353564536829524045e-01,2.177916417339323729e+00,3.055622046430411798e-01
1.765397094591382166e+00,1.052687321445215751e+01,1.332544056875165417e+00,5.224892550834676630e-01,6.238951527207190484e-01,1.047201026294185988e+00,4.444402622885067905e-02
3.767498829066139976e+00,1.810040582958331257e+00,1.189092947215704354e+00,2.104614119153458418e-01,5.505847253635491434e+00,1.088765789167676634e-01,3.931483592644874570e+00
8.436358400172374594e-01,7.070817851761558304e-01,9.434484616403961965e-01,5.363145340479134049e-01,6.246900533619706763e+00,2.768959939746351573e+00,3.565902857184027192e-02
3.381446995704943337e+00,2.222365936949414866e+00,5.107223821074493131e+00,1.096476555065979186e+00,1.988288509066971077e+00,1.178097279234068928e+00,8.458183594832976437e-01
4.107315268780913353e-01,4.658035765735406564e+00,4.845215956251710532e-01,5.092781760540250779e+00,1.142394000529101561e+01,5.452013650966125446e-01,2.161423035904135870e-01
3.766885335108335342e-01,1.618606273318167442e-03,1.015558346549391366e+00,1.931643403953356986e+00,2.980759719904989780e+00,3.184656368022667383e+00,2.086272057009920466e+00
7.980090069378253936e-01,2.117621630770067043e+00,2.385552605011155958e+00,4.391621156200192222e-01,2.030475466084848968e-01,2.461564022536237850e+00,2.321396772001728670e-01
2.914719320735167596e+00,2.057358023773774747e+00,2.856395307612016321e+00,1.528346971163527357e+00,1.257450594977258085e+00,1.857936685565675816e+00,8.042749573322584000e-01
1.250689254144708107e+00,3.888153327862252429e+00,1.810655764152571345e+00,1.087809996754462549e+00,9.681223621981981386e-01,4.898953623967696736e+00,2.088237027207659136e+00
3.134965328765128567e-01,1.441752202199829247e+00,3.121063781051510166e-01,5.174670375242267362e+00,3.131092114755791744e+00,2.189080272172519437e-01,1.440528897926429908e+00
2.024081134060643716e+00,5.879473265178735808e+00,2.288943404009877725e-01,2.011893993789592994e+00,2.146627853755232795e+00,1.551396951646276889e+00,5.675161615024623352e+00
3.679205879443626648e-01,8.175559520091263410e-01,1.337018937567388432e+00,4.086342481984326369e+00,1.928297122508794814e+00,7.640334334028437979e+00,8.053199502860461934e-01
2.488643648328193514e+00,7.570100752011199585e-01,9.433449326801893520e+00,2.153058553116561580e+00,1.001414461260785593e+00,1.613911540027644920e+00,6.101188056839872420e-01
7.684681900430466506e+00,2.590002692898778935e+00,2.469620779670425925e+00,9.448287082870863163e-01,1.030199213436571615e+00,2.197225875045108356e+00,3.171798734860759250e+00
1.721220493326649503e+00,6.683105444228717218e+00,2.683823857435781168e-02,3.731138705372874509e-01,1.054915557063655640e-01,8.511532684148589434e-01,3.444008619732434440e+00
1.483144997568099643e-01,2.455290840539021247e+00,8.418328655571903907e-01,1.565363143448046834e+00,1.454395682399406697e-01,2.577510907291178377e+00,5.939341886819690108e-01
1.201888031344044760e+00,2.050360331974837802e+00,4.035570792219887792e+00,9.499680640771521745e-01,7.572677582390694440e-01,5.360602636633110762e+00,3.233618670507931281e+00
7.500215203630129501e-01,1.866320633745927049e+00,8.812449648484964593e-01,1.710598757881452769e+00,4.945729825343415653e-01,9.965941348339567574e-01,3.564393220334646450e+00
3.344959355927510369e+00,1.565774773855483082e-01,2.510053593811756856e-01,3.577804658784252134e-01,2.794037360633490064e+00,2.359248529330245869e+00,4.414686468422832633e+00
4.573226047529474592e+00,3.416244538426870037e+00,1.209872736713595742e+00,2.053447252270618417e+00,2.137961542068651966e+00,1.462694355115172540e+00,5.827916141633601832e+00
2.061628511107507222e+00,1.598174510916244573e-01,7.856739472968128801e+00,5.091683966708168141e-01,7.524411718874938204e-01,6.528129955932971962e-01,5.901127648450903429e-01
2.531019502905652807e+00,2.637839201237883735e-01,1.888392022450086527e+00,9.652358847866871372e+00,9.024072266331046421e+00,5.467925267808149137e+00,2.505667948412939050e-01
9.470720239712479005e-01,2.660641199295660009e+00,1.283889861794906162e+00,2.657970404078263460e+00,1.520940558147137356e+00,3.728048809592873880e+00,2.120657377467879634e+00
3.053679172019481136e+00,5.887542768763251999e-01,2.943316984327931096e-01,6.980072564598356344e-01,2.705226322004634643e-01,2.570261008051182294e+00,1.130927727355677348e+01
4.740636497807279581e-01,4.030206209016191088e-01,2.155449129062451785e+00,5.016721133190784165e+00,3.660577930204233499e-01,3.152210582374552483e-02,1.571197953573002071e+00
1.178244644445305411e+00,4.906540169297210485e-01,1.515984943124611295e+00,3.256192421420353256e+00,4.071391544823081965e-01,1.099025222414470093e+00,1.767628194391243746e+00
2.038343219012763718e+00,8.506676397649344246e-01,6.019416845533183402e-02,3.919453322534964257e-01,3.805914336690257915e+00,1.245924670805619083e+00,4.674341966692800443e-01
3.444859623812982274e+00,5.634715576061994469e+00,5.968200638690193571e+00,1.009888257433324554e+00,4.537127789309170489e-01,6.822260596128019827e+00,4.491843909068499174e-01
4.295142658217802611e-01,5.305023934780201955e+00,2.093254964738838098e+00,1.277093446421262879e+00,2.860118628334949786e+00,1.005502245644559922e+00,4.204351592798600823e-01
3.673782579212823585e+00,1.676663922235898108e-01,5.429720204317378673e-01,1.822285037373353900e+00,2.092132910084919306e+00,8.511148842747334742e-02,1.585093460175260316e-01
3.332317415813522921e+00,1.228715615215527412e+00,6.622210838779289954e-01,1.662779836674355805e+00,6.016167665486158445e-01,1.259610958407445302e+00,2.635028723004354312e+00
1.193464254174905870e+00,2.228268935633193060e-01,1.362089824932797288e+00,4.108635939921793323e+00,2.090238268994284443e+00,4.902692132118317225e+00,1.641745861148285801e+00
1.943974664527705176e+00,9.471678469816452450e-01,2.612820182819166170e+00,1.957191314915478486e-01,2.065837179809477231e+00,4.283215915203674173e-01,4.814029936644044216e-01
1.053493439053786229e+00,1.305560807353475683e+00,6.951074247937057971e-01,6.876448898633102935e-01,2.862723790254728673e-02,2.958859359388372329e-02,2.728590977371873727e+00
2.922585536016514940e+00,4.338903659179714212e-01,3.056667462505350485e+00,5.671141437878590708e-01,4.498433115424925188e-01,5.093827224893649586e+00,1.590862603562502642e+00
2.209427922291591351e+00,3.011587551645860117e-01,6.937865310468147584e-01,8.448366614354452242e-01,6.389030790961461648e+00,5.721308241706095643e-01,2.415625966644966205e+00
7.207417048793631764e-01,6.042306281028370085e-01,5.869779433539136226e-01,4.347388605891969959e+00,1.338457663079687943e-01,1.234010427250526121e+00,3.414763288378113160e+00
2.954029983811120808e+00,4.640104319285287549e-01,3.811899991998862980e+00,4.355573854586073601e+00,2.490708379749188239e+00,4.132750455134540424e+00,1.958532863614649289e+00
8.691085543282937864e-02,3.859488389388240570e+00,2.476421079859826513e+00,2.886435857122451529e-02,2.643858410407163184e+00,6.999466117348402960e-01,6.938954025469179498e-02
6.574752883699510608e-01,1.964277034074433992e+00,1.201094297998594573e+00,2.755416118061059794e-01,4.962104089649000294e+00,3.063336439100545205e-01,2.539780689986635309e+00
3.614521387463685564e-01,7.513398062909032449e-02,4.255471422718767549e+00,2.331335758957097770e+00,1.980671154200647655e+00,4.195421198221210624e+00,3.172186166172029420e+00
1.127118495316870306e-01,5.468992825685010661e-01,2.872500987581952270e+00,7.264102875345938015e-01,1.638853350895268735e+00,1.547683024529119544e+00,6.825826474668058808e+00
3.509435421215741702e+00,1.849970800039779206e+00,7.581994067702999551e-01,1.120861955889336015e+00,1.708681202331176152e+00,2.382881838574926636e+00,2.028782328865582851e+00
3.089943658913605784e+00,6.074644804043629609e-01,2.633331614303519252e+00,3.130533167891119128e-01,4.430439009454576471e-01,5.982390399982573381e-01,7.607969653739095339e-02
2.316665070602795140e+00,3.102870810560451442e+00,7.926715918768734159e-01,1.389235046951947661e+00,2.230652092310143608e+00,2.643264971339259972e+00,2.312989957309141698e+00
3.889256007282300587e+00,1.215229548600506915e+00,8.079434590424751761e+00,4.301439773569692981e+00,2.474206390290764279e+00,1.420797819771191683e+00,7.306119706557793192e-01
7.575458786391393584e-01,2.419035219852240903e+00,8.723221990252900682e-01,1.017259539597440837e-01,4.641542670015065930e+00,2.675050494751546548e+00,1.432469876529512964e+00
1.459183607803063332e+00,8.922696041298025516e-02,1.457729637014072710e-01,4.597748960744656443e+00,1.592549548386274827e+00,1.296790606766895948e+00,3.229542736937601188e-01
8.855588837134342750e-01,6.027904359104429011e-01,1.402087168826571473e+00,2.308650863655091978e+00,3.547244582843119609e+00,9.649019110623192619e-01,4.255967194542795151e-01
5.020815880207083026e+00,8.391133356474798077e-01,2.468296192884085194e+00,5.953910952341244567e+00,2.384571958421621396e+00,1.479827479282576630e-01,9.948687298473075202e+00
1.820958786898525750e+00,6.342141929460611394e+00,3.784146549462765741e+00,1.612121349425209793e+00,7.311856660316883527e+00,9.914011414023697899e-01,2.512210861039946286e-01
2.507226549969959084e+00,3.471578322099317493e+00,2.630331197234007101e-01,4.334816379543238868e-02,2.883948923243457862e-01,5.518853291075832557e-01,6.153207265608831023e+00
7.627740353825681607e-01,1.041497897849001930e+00,1.524211827695363564e+00,3.787759554936181328e+00,1.862823010971585758e+00,2.393921073198446603e+00,3.851091689876202206e+00
5.408515344430030458e-01,3.498033505440163449e+00,1.688951921514385557e-01,4.966186848465380943e-01,2.561425563177899267e-01,5.310422526460731873e+00,8.679410877018777226e-01
9.322291069714143674e-01,2.022221809630630585e+00,1.005329975187400748e+01,1.034735725794851818e-01,7.503734450935551914e-01,1.043219638303351404e+00,2.392111534328267730e+00
1.026317212748088181e+00,1.549933195134318265e+00,2.103674868589568703e-01,1.297218880631686666e+00,6.161074793879768585e-02,9.494394626788420499e-01,8.322501437465338325e-01
7.170882188626809928e+00,8.639425264260702786e-01,1.121513971262234399e+00,7.303772684193838849e+00,4.971227208470813119e-01,1.201400753081927508e+00,3.687476198173363695e+00
9.810059806221661793e-03,3.459658386104892625e+00,8.158935639922694216e-01,4.842834666659994625e+00,2.442732951298128174e+00,3.096758830377515162e-02,2.443578666840084956e+00
9.841467366381153603e-01,4.336968395183693481e+00,7.594363041024705385e-01,2.625958369154468119e+00,4.208354797486285825e+00,1.922268468545242914e+00,1.949342164036705460e+00
4.744050431952718583e+00,2.087738499120802282e-01,6.927265517780719861e+00,1.020135237239643944e+00,3.255974982208428514e+00,4.454334272681136353e-01,5.413347435589682677e-01
1.068002108878611134e+00,7.053740507848730523e+00,4.962584320018107675e+00,1.892874136539951069e+00,6.988763849102412606e-02,1.602586061821421382e+00,8.944523371178265680e-01
2.762667166810653718e+00,1.698250420869729105e+00,1.699609003072203306e+00,2.116713042838398451e+00,9.849625760947240405e-01,1.950658971843177047e+00,3.173340591710134717e+00
5.704834738568003161e-01,9.870637796419222676e-01,2.901330297759969756e-01,1.512293954116835648e+00,5.922706768707628466e-01,3.970830331536679969e-01,5.520797065873368048e+00
9.528934783372386974e-01,6.483275583733717484e-01,1.858767086072320218e+00,7.622436832555611330e-01,5.077811155147952116e-01,4.896418798846107201e+00,3.066026145272021108e-01
3.232863759682208737e+00,1.272733189935271847e+00,1.198904616064770501e+00,1.442518980646338989e+00,8.240426123039225059e-01,1.510942512963764583e+00,5.693956018919763551e-01
2.985015244394442213e-01,2.188799156614711916e-01,1.648226585352913665e+00,6.791147268119129832e-01,1.312343387803769579e+00,6.126010569283096174e+00,7.369939613357071595e-01
9.440768244414065036e-01,7.809128262984699198e-01,4.034209501162282940e+00,8.848811650324795997e-01,7.950930537680318544e-01,3.397629789824374580e+00,3.027561236667460354e-01
1.651759211819884721e+00,2.740697032462582339e+00,2.181900828448914975e+00,4.668678804821430717e+00,2.192895865204626538e-01,8.521778573498172138e-01,2.993625668220488922e+00
6.855631213428396986e-01,2.207820300539637959e+00,2.031727167534340683e-01,1.315266201465121521e+00,2.604530401061784239e+00,3.353954788657786401e-01,1.291680861697141136e+00
4.529774929169101405e+00,1.323399640034631197e+01,4.036446494714676092e+00,1.035306908772430923e+00,4.386083405642408728e+00,5.599708256201757495e-02,4.033796513565816033e-01
2.479638007949901413e-01,2.824554763286958092e+00,3.215138034639540621e+00,2.898818179346963619e-01,2.864120084261595478e-01,5.071791558261775634e+00,4.582557297405047692e-01
1.898678637948927772e+00,1.339198523861505397e+00,5.981737618876754148e+00,3.448852875091971970e-02,2.178845541438317601e-01,2.109463551498448997e+00,2.445523204407038076e+00
9.207428278489819817e-01,2.618320679446640487e+00,9.572104233263477591e-01,1.186225525676277481e+00,2.789233112913521939e+00,4.921711037386783394e-01,4.854336234991770693e-01
1.403464264497005232e-01,1.008249236668038867e-01,9.589845686475468867e-01,1.252564539687961442e-01,2.231372286431533514e+00,8.821005470818685801e-01,7.346555544388859715e+00
1.023186584727623583e+00,1.501060995011539001e+00,7.153159074460943012e-01,2.594960976659970719e-01,9.072549660777490255e-01,1.066637407302554186e+00,2.347450181219362886e+00
2.573603997025834200e+00,2.704449102974145758e-01,7.606639329334519140e-01,2.240009177080680036e+00,8.430691428443101709e-02,3.728963026320425977e-01,1.774076924598543936e+00
3.893940896446486111e-01,3.898774155297877186e+00,3.356451315354628484e+00,4.684740496669633103e+00,4.133593867303548386e+00,3.026444459022943345e-01,6.272946374061677766e+00
4.517236037892327083e+00,3.011330646347062934e-01,4.005299262532623139e+00,1.665130412728225373e+00,1.318339390236273889e+00,3.833027758581567745e+00,9.575189907538037559e-01
1.126800166880253112e-01,2.037894922457134106e-01,3.164935779145240602e+00,3.085584242660913024e+00,4.384355468517180832e+00,1.025310516903145341e+00,5.032255194981567481e-01
5.799361323220307840e-01,2.385838046092714215e+00,2.528016537774407269e+00,6.768250928134040834e-01,2.011057947217276265e+00,3.025466627315914758e-01,2.757393841188002237e-01
9.467752429952809301e-01,1.097556181419528487e+00,1.418895028750307263e+00,2.037790032458391742e+00,1.744280444481911552e+00,1.536732549956466132e+00,3.888657767355205852e-01
1.792381308849670951e+00,7.137749144758879893e+00,4.493403438272943973e+00,4.849550671349070363e+00,3.030032172927222600e+00,6.102716698145745911e-01,1.030251646664700038e+00
4.890074120916479750e+00,6.209166562720080940e-01,4.425140616341312616e-01,6.053798573770223512e-02,2.686461889625238797e+00,1.153329160877842208e+00,3.695271007503066585e+00
1.428616042342702563e+00,1.024085634466085082e-01,5.401079112188837961e-01,1.562191318429707820e+00,6.590335047396893131e+00,7.687935094287592364e+00,4.734850563154113096e-02
2.289200057344221495e+00,9.606412358635360027e-01,4.058038715261246265e-01,3.291465987205472121e+00,1.625059913109311971e+00,2.393410267864373608e+00,9.775466424801575877e-03
1.448366840428766844e+00,1.694432541477990828e+00,8.443301519684350831e-01,1.046762687002209313e+00,6.777610531918532022e-01,1.929561712345104763e-01,4.729604951975715288e+00
2.232856395097086555e+00,5.213215022594414050e-01,1.192681694439746254e+00,5.132939995405635392e-01,2.569186458108258631e+00,2.867227548733874531e+00,8.910473003117356239e-01
2.644785633922565271e+00,5.616074462239191156e-01,9.042263714859437307e-02,2.226804697663470556e+00,1.215921347574132172e+00,2.740994600016093824e-02,1.756370920713727690e+00
2.550028954756337729e+00,7.326238424376540159e+00,3.691365140172588433e+00,8.944513089565592212e-01,1.844068309721552668e+00,4.424744776698044113e+00,2.111853084287663052e+00
7.827233497540277973e+00,3.319543470106224969e+00,5.520846889608128194e+00,2.134635562380622353e-01,3.956259820950328354e+00,1.292526025588536909e+00,3.634253891022142247e-01
1.481542257613148728e+00,1.506860496294571528e+00,2.497459529103327913e+00,4.057147279301985265e-01,1.795779509130430496e+00,1.274259744700505737e+00,8.316751755866954587e-01
1.157917878493009534e+00,1.101411329314574417e+00,8.933865192063523974e-02,8.252454265513849974e-01,6.459865357436572531e+00,1.282806946029598549e+00,1.417779928781466581e-01
1.114821038037397960e+00,2.515952861349075587e+00,2.211134110455375446e+00,7.957935871532134664e-01,2.887424700599474203e+00,6.716612611265941446e+00,1.561051660249136885e+00
4.544055526034980197e+00,8.565928999655564313e-01,2.215470273880046914e+00,7.638500508403417433e-01,2.476779546775698115e+00,7.383170592089909334e-01,2.484391968830421682e+00
1.692008339512542703e+00,1.773439566662612821e+00,1.408628475130823121e+00,3.303193008842080225e+00,1.940252607107156191e+00,1.746686632340364476e+00,2.578325440469472762e-02
2.722218894366656983e+00,7.688199106951888462e-01,2.175944851413320336e-01,1.201084568388790963e+01,7.671459894690054071e+00,1.805817528596898702e+00,1.879448165329798082e+00
1.507335084378493839e+00,4.910863022354707841e-01,1.573746373807399568e+00,8.048104936139090171e+00,9.393342845195732371e-01,1.670402548875164817e+00,4.932335213822136133e+00
3.638331295464568571e-01,3.450746865973443267e+00,3.577668112721338334e-03,6.557612692717903480e-01,1.007044849923594221e+00,2.637225961661885609e+00,4.804576627495917018e-02
5.845723125828652389e-01,2.075059417397415173e-01,2.789704081931463908e-01,1.358544599140316222e+00,5.120351193948437185e+00,3.158378300818791118e+00,3.872153682098381733e+00
2.651206942767296404e+00,6.401722460489932542e-01,2.469785486294900245e+00,1.134376382746608153e-01,1.412844628708936900e+00,1.062135875350586112e+01,2.197397607667360420e-01
3.040818270898562048e-01,3.662418453921322037e+00,1.984838323920550929e+00,7.687107494754770176e-01,6.626681159911587127e-01,8.751301033228022774e+00,2.312864212016745580e-01
1.023242886393565865e+00,4.545739557358442484e-01,1.360733862141191741e+00,1.406136967248369452e+00,7.201751845747903502e+00,9.887382345879352386e+00,2.961461729946528898e+00
1.359428862770008406e+00,4.976507912845483439e+00,5.568134671678598435e-01,1.965097084948495887e+00,5.449851160110447346e+00,2.399177604487721105e+00,3.356699796654840640e-01
1.147667555193250921e+00,6.163328163646015767e-01,1.769445050294222721e+00,3.674744439995208944e-01,1.385945617818088227e+00,2.922199658977634229e+00,1.426464640869899103e+00
1.888023951313787974e+00,1.518633035658930597e+00,3.465686406157337807e+00,7.894608968511771074e+00,3.819573503971639195e+00,1.888455446230794532e+00,1.773983437141650965e+00
5.779651274156425877e+00,2.063588253595368904e+00,2.262398376436340452e+00,4.548564016978458469e+00,5.025323372402812794e+00,3.030468196269693326e+00,7.258721394786115111e-01
9.106473773721134313e-01,1.509192660690906074e+00,3.237477119599303954e+00,1.169116207872793245e+00,6.641568282943420831e-01,2.549911873195926937e+00,2.238257564987154780e+00
3.032265424172905233e-01,3.395949288335279981e+00,3.941548980840852590e+00,1.718123923868609015e+00,2.546630708208883487e-01,1.917642592506353827e+00,1.578274284778510506e+00
4.001757369914794360e+00,1.284494813217090403e+01,2.841440522391638357e+00,8.947679424311802521e+00,2.079687750295064586e+00,4.853328306759050470e+00,3.639894802877973401e+00
4.507605791423692221e-01,3.373214956621375826e+00,6.534484536866148607e-01,1.031121474927282344e+00,4.757137689884405773e+00,4.297306782619207399e-01,1.250376803681063853e+00
7.629567620119940274e-01,2.653825684815606767e+00,1.771580352105305511e+00,2.369678996956015471e+00,1.643239178331466821e+00,3.926911001459083561e+00,2.329423709063747627e-01
